WKT	type	lat	lon	osm_id	osm_way_id	amenity	name	name:fr	name:en	health_facility:type	healthcare	id:uuid	is_in:health_area	 is_in:health_zone	building:levels	building:material	building:condition	addr:housenumber	 addr:street	 addr:city	source	source:data	source:date	source:name	source_ref	survey:date	 note	 attribution	other_tags
"POINT (15.293557 -4.3457112)"	points	-4.3457112	15.293557	"715858834"		school	École St-Louis																						
"POINT (15.2929726 -4.3475774)"	points	-4.3475774	15.2929726	"715858837"		school	École officielle																						
"POINT (15.2903763 -4.3531403)"	points	-4.3531403	15.2903763	"715862489"		school	Institut Diangenda																						
"POINT (15.3014055 -4.3605004)"	points	-4.3605004	15.3014055	"715863893"		school	École officielle																						
"POINT (15.2880588 -4.36264)"	points	-4.36264	15.2880588	"715863894"		school	Ecole Technique ITIP Bumbu																						
"POINT (15.3126137 -4.3890772)"	points	-4.3890772	15.3126137	"759214401"		school	École catholique Sainte Christine																						
"POINT (15.5169931 -4.3224534)"	points	-4.3224534	15.5169931	"789373903"		school	École Catholique																						
"POINT (15.2321757 -4.347404)"	points	-4.347404	15.2321757	"790833373"		school	École catholique Saint-Cyprien																						
"POINT (15.3716211 -4.4298913)"	points	-4.4298913	15.3716211	"803232064"		school	Centre Scolare Pingu II														MSF survey 2016								
"POINT (15.3672222 -4.4316456)"	points	-4.4316456	15.3672222	"803246740"		school	École														MSF survey 2016								
"POINT (15.3678874 -4.4319023)"	points	-4.4319023	15.3678874	"803246748"		school	École														MSF survey 2016								
"POINT (15.3664712 -4.4330361)"	points	-4.4330361	15.3664712	"803246752"		school	Complexe scolaire Mère Theresa Tito														MSF survey 2016								
"POINT (15.3663457 -4.4351755)"	points	-4.4351755	15.3663457	"803265122"		school	Complexe scolaire Bualu														MSF survey 2016								
"POINT (15.3198655 -4.3669814)"	points	-4.3669814	15.3198655	"813748771"		school	École privé																						
"POINT (15.3915973 -4.4202186)"	points	-4.4202186	15.3915973	"822140614"		school	Institut Kisantu														MSF survey 2016								
"POINT (15.3904829 -4.4197512)"	points	-4.4197512	15.3904829	"822140618"		school	École Toco 2														MSF survey 2016								
"POINT (15.318766 -4.3685492)"	points	-4.3685492	15.318766	"829315038"		school	École																						
"POINT (22.4486644 -5.8878442)"	points	-5.8878442	22.4486644	"934813665"		school	Collège Saint-Louis																						
"POINT (22.4171816 -5.8910786)"	points	-5.8910786	22.4171816	"934840866"		school	Athénée																						
"POINT (15.4070665 -4.4046477)"	points	-4.4046477	15.4070665	"944857352"		school	École ITP Passio														MSF survey 2016								
"POINT (15.3926001 -4.4189146)"	points	-4.4189146	15.3926001	"944861514"		school	Ecole Primaire Biyela														MSF survey 2016								
"POINT (14.8625144 -5.2516333)"	points	-5.2516333	14.8625144	"1146978927"		school	Lycée Bankazi																						
"POINT (14.855603 -5.2557255)"	points	-5.2557255	14.855603	"1146978930"		school	École primaire Luzolo																						
"POINT (14.8593796 -5.258717)"	points	-5.258717	14.8593796	"1146978937"		school	LycéE Kivuvu																						
"POINT (14.864229 -5.2544435)"	points	-5.2544435	14.864229	"1146978942"		school	ITC																						
"POINT (14.857663 -5.2569648)"	points	-5.2569648	14.857663	"1146978965"		school	École primaire Kivuvu																						
"POINT (28.5749679 3.5995384)"	points	3.5995384	28.5749679	"1154230417"		school	Collège Wando																						
"POINT (27.4848056 -11.6994167)"	points	-11.6994167	27.4848056	"1197330647"		school	Ecole primaire Mapatano II														GPS		2010/04/21		www.rgc.cd				
"POINT (27.5875278 -11.8230278)"	points	-11.8230278	27.5875278	"1197330648"		school	Ecole primaire Kamakanga														GPS		2010/04/21		www.rgc.cd				
"POINT (26.7079167 -10.9740833)"	points	-10.9740833	26.7079167	"1197330652"		school	Ecole primaire Matayarisho 3														GPS		2010/04/21		www.rgc.cd				
"POINT (26.7234444 -10.9625556)"	points	-10.9625556	26.7234444	"1197330653"		school	Ecole primaire Mumea														GPS		2010/04/21		www.rgc.cd				
"POINT (27.3861389 -11.4733056)"	points	-11.4733056	27.3861389	"1197330656"		school	Ecole primaire Tumbwe														GPS		2010/04/21		www.rgc.cd				
"POINT (27.5284444 -11.949)"	points	-11.949	27.5284444	"1197330658"		school	Ecole primaire Fikupa														GPS		2010/04/21		www.rgc.cd				
"POINT (27.4852778 -11.6996667)"	points	-11.6996667	27.4852778	"1197330661"		school	Ecole primaire Mapatano I														GPS		2010/04/21		www.rgc.cd				
"POINT (25.6186111 -10.7866111)"	points	-10.7866111	25.6186111	"1197330662"		school	Ecole primaire Lumiere Du Christ														GPS		2010/04/21		www.rgc.cd				
"POINT (25.4514722 -10.8509167)"	points	-10.8509167	25.4514722	"1197330668"		school	Ecole primaire Lumiere Du Christ 6														GPS		2010/04/21		www.rgc.cd				
"POINT (26.7688056 -10.9826944)"	points	-10.9826944	26.7688056	"1197330670"		school	Ecole primaire Matendo I														GPS		2010/04/21		www.rgc.cd				
"POINT (27.4865 -11.6846667)"	points	-11.6846667	27.4865	"1197330671"		school	Ecole primaire Kamalondo III														GPS		2010/04/21		www.rgc.cd				
"POINT (27.4548889 -11.7110833)"	points	-11.7110833	27.4548889	"1197330672"		school	Ecole primaire Ciboko														GPS		2010/04/21		www.rgc.cd				
"POINT (26.7937778 -10.9863889)"	points	-10.9863889	26.7937778	"1197330674"		school	Ecole primaire Mwanzo														GPS		2010/04/21		www.rgc.cd				
"POINT (27.3256389 -11.6504722)"	points	-11.6504722	27.3256389	"1197330675"		school	Ecole primaire Mukoma														GPS		2010/04/21		www.rgc.cd				
"POINT (26.7325833 -10.9605278)"	points	-10.9605278	26.7325833	"1197330676"		school	Ecole primaire Nuru														GPS		2010/04/21		www.rgc.cd				
"POINT (26.7807778 -10.9871389)"	points	-10.9871389	26.7807778	"1197330681"		school	Ecole primaire Vumilia														GPS		2010/04/21		www.rgc.cd				
"POINT (27.4837222 -11.70625)"	points	-11.70625	27.4837222	"1197330682"		school	Ecole primaire Maua														GPS		2010/04/21		www.rgc.cd				
"POINT (27.4754722 -11.697)"	points	-11.697	27.4754722	"1197330687"		school	Ecole primaire Daima														GPS		2010/04/21		www.rgc.cd				
"POINT (25.4619722 -10.96225)"	points	-10.96225	25.4619722	"1197330688"		school	Ecole primaire Lumiere Du Christ 1														GPS		2010/04/21		www.rgc.cd				
"POINT (26.7069722 -10.9816111)"	points	-10.9816111	26.7069722	"1197330689"		school	Ecole primaire Nuru Ya Lwanga														GPS		2010/04/21		www.rgc.cd				
"POINT (27.4835833 -11.7061389)"	points	-11.7061389	27.4835833	"1197330693"		school	Ecole primaire Amani														GPS		2010/04/21		www.rgc.cd				
"POINT (27.4756719 -11.6958665)"	points	-11.6958665	27.4756719	"1197330694"		school	Ecole primaire Mampala														GPS		2010/04/21		www.rgc.cd				
"POINT (26.72675 -10.9699722)"	points	-10.9699722	26.72675	"1197330697"		school	Ecole primaire Tupendane														GPS		2010/04/21		www.rgc.cd				
"POINT (27.5639444 -11.7590278)"	points	-11.7590278	27.5639444	"1197330698"		school	Ecole primaire Butungwa														GPS		2010/04/21		www.rgc.cd				
"POINT (25.4793333 -10.8020556)"	points	-10.8020556	25.4793333	"1197330701"		school	Ecole primaire Mangi														GPS		2010/04/21		www.rgc.cd				
"POINT (26.7677504 -10.983238)"	points	-10.983238	26.7677504	"1197330703"		school	Ecole primaire Bahati II														GPS		2010/04/21		www.rgc.cd				
"POINT (27.4854444 -11.6805278)"	points	-11.6805278	27.4854444	"1197330705"		school	Ecole primaire Kamalondo I														GPS		2010/04/21		www.rgc.cd				
"POINT (27.479245 -11.6917732)"	points	-11.6917732	27.479245	"1197330706"		school	Ecole primaire Mapinduzi I														GPS		2010/04/21		www.rgc.cd				
"POINT (26.7118889 -10.9691111)"	points	-10.9691111	26.7118889	"1197330708"		school	Ecole primaire St Bartelemy														GPS		2010/04/21		www.rgc.cd				
"POINT (27.4853056 -11.6798889)"	points	-11.6798889	27.4853056	"1197330709"		school	Ecole primaire Kamalondo II														GPS		2010/04/21		www.rgc.cd				
"POINT (27.5639854 -11.7395237)"	points	-11.7395237	27.5639854	"1197330712"		school	Ecole primaire Shibukeni														GPS		2010/04/21		www.rgc.cd				
"POINT (26.7750556 -10.9882222)"	points	-10.9882222	26.7750556	"1197330714"		school	Ecole primaire Kilubula														GPS		2010/04/21		www.rgc.cd				
"POINT (26.9581944 -10.94325)"	points	-10.94325	26.9581944	"1197330715"		school	Ecole primaire Lwafu														GPS		2010/04/21		www.rgc.cd				
"POINT (27.5606111 -11.84875)"	points	-11.84875	27.5606111	"1197330719"		school	Ecole primaire Mikombo														GPS		2010/04/21		www.rgc.cd				
"POINT (27.6428611 -12.2509722)"	points	-12.2509722	27.6428611	"1197330720"		school	Ecole primaire Luboto 2														GPS		2010/04/21		www.rgc.cd				
"POINT (27.4794444 -11.6915556)"	points	-11.6915556	27.4794444	"1197330722"		school	Ecole primaire Mapinduzi II														GPS		2010/04/21		www.rgc.cd				
"POINT (25.7036667 -10.656)"	points	-10.656	25.7036667	"1197330723"		school	Ecole primaire Dilungu														GPS		2010/04/21		www.rgc.cd				
"POINT (25.54625 -10.7745)"	points	-10.7745	25.54625	"1197330724"		school	Ecole primaire Uhuru														GPS		2010/04/21		www.rgc.cd				
"POINT (26.7103611 -10.9740833)"	points	-10.9740833	26.7103611	"1197330728"		school	Ecole primaire Nyota														GPS		2010/04/21		www.rgc.cd				
"POINT (27.4555 -11.7110833)"	points	-11.7110833	27.4555	"1197330729"		school	Ecole primaire Mapenzi														GPS		2010/04/21		www.rgc.cd				
"POINT (27.4818611 -11.6903611)"	points	-11.6903611	27.4818611	"1197330731"		school	Ecole primaire Tuelimishe														GPS		2010/04/21		www.rgc.cd				
"POINT (27.4505833 -11.7016111)"	points	-11.7016111	27.4505833	"1197330734"		school	Ecole primaire Kisima														GPS		2010/04/21		www.rgc.cd				
"POINT (27.3265556 -11.5484167)"	points	-11.5484167	27.3265556	"1197330735"		school	Ecole primaire Kipopo														GPS		2010/04/21		www.rgc.cd				
"POINT (26.7030556 -10.9817778)"	points	-10.9817778	26.7030556	"1197330738"		school	Ecole primaire Shindama														GPS		2010/04/21		www.rgc.cd				
"POINT (27.0126667 -11.1806389)"	points	-11.1806389	27.0126667	"1197330740"		school	Ecole primaire Lubusha														GPS		2010/04/21		www.rgc.cd				
"POINT (27.5125556 -12.0821111)"	points	-12.0821111	27.5125556	"1197330744"		school	Ecole primaire Luboto 1														GPS		2010/04/21		www.rgc.cd				
"POINT (27.4882222 -11.6888889)"	points	-11.6888889	27.4882222	"1197330745"		school	Ecole primaire Ubupalo														GPS		2010/04/21		www.rgc.cd				
"POINT (27.4943056 -11.6754167)"	points	-11.6754167	27.4943056	"1197330746"		school	Ecole primaire Vangu I														GPS		2010/04/21		www.rgc.cd				
"POINT (25.7076667 -10.7793056)"	points	-10.7793056	25.7076667	"1197330750"		school	Ecole primaire Imani														GPS		2010/04/21		www.rgc.cd				
"POINT (26.711 -10.9734167)"	points	-10.9734167	26.711	"1197334605"		school	Ecole primaire Bahati I														GPS		2010/04/21		www.rgc.cd				
"POINT (27.4838889 -11.6819722)"	points	-11.6819722	27.4838889	"1197334632"		school	Ecole primaire Masikilizano														GPS		2010/04/21		www.rgc.cd				
"POINT (27.4795042 -11.7007095)"	points	-11.7007095	27.4795042	"1197334636"		school	Ecole primaire Ushujaa II														GPS		2010/04/21		www.rgc.cd				
"POINT (27.4887928 -11.6751009)"	points	-11.6751009	27.4887928	"1197334640"		school	Ecole primaire Vangu III														GPS		2010/04/21		www.rgc.cd				
"POINT (26.9541389 -11.0445278)"	points	-11.0445278	26.9541389	"1197334668"		school	Ecole primaire Mwana Kulema														GPS		2010/04/21		www.rgc.cd				
"POINT (27.6410278 -11.6238056)"	points	-11.6238056	27.6410278	"1197334671"		school	Ecole primaire Kikwanda														GPS		2010/04/21		www.rgc.cd				
"POINT (25.5620556 -10.7249444)"	points	-10.7249444	25.5620556	"1197334675"		school	Ecole primaire Kazembe														GPS		2010/04/21		www.rgc.cd				
"POINT (27.1006111 -11.1247778)"	points	-11.1247778	27.1006111	"1197334701"		school	Ecole primaire Katanga														GPS		2010/04/21		www.rgc.cd				
"POINT (27.4791508 -11.7000145)"	points	-11.7000145	27.4791508	"1197334711"		school	Ecole primaire Vangu II														GPS		2010/04/21		www.rgc.cd				
"POINT (25.4511944 -11.1600556)"	points	-11.1600556	25.4511944	"1197334740"		school	Ecole primaire Mushima 1														GPS		2010/04/21		www.rgc.cd				
"POINT (26.727 -10.9572778)"	points	-10.9572778	26.727	"1197334744"		school	Ecole primaire Huruma														GPS		2010/04/21		www.rgc.cd				
"POINT (27.4555 -11.7131389)"	points	-11.7131389	27.4555	"1197334751"		school	Ecole primaire Kisaho														GPS		2010/04/21		www.rgc.cd				
"POINT (27.361 -11.7624722)"	points	-11.7624722	27.361	"1197334768"		school	Ecole primaire Kinandu														GPS		2010/04/21		www.rgc.cd				
"POINT (26.7301944 -10.9828056)"	points	-10.9828056	26.7301944	"1197334774"		school	Ecole primaire Bilima														GPS		2010/04/21		www.rgc.cd				
"POINT (26.7220556 -10.9814722)"	points	-10.9814722	26.7220556	"1197334778"		school	Ecole primaire Mavuno I														GPS		2010/04/21		www.rgc.cd				
"POINT (27.5639444 -11.7370278)"	points	-11.7370278	27.5639444	"1197334798"		school	Ecole primaire Maranatha														GPS		2010/04/21		www.rgc.cd				
"POINT (27.4821944 -11.6452778)"	points	-11.6452778	27.4821944	"1197334802"		school	Ecole primaire Kalubwe II														GPS		2010/04/21		www.rgc.cd				
"POINT (25.7453611 -10.7811111)"	points	-10.7811111	25.7453611	"1197334805"		school	Ecole primaire Mwongo														GPS		2010/04/21		www.rgc.cd				
"POINT (26.7955 -11.0040556)"	points	-11.0040556	26.7955	"1197334823"		school	Ecole primaire Usamani														GPS		2010/04/21		www.rgc.cd				
"POINT (27.4875556 -11.7038056)"	points	-11.7038056	27.4875556	"1197334824"		school	Ecole primaire Zamiri														survey		03_2014						
"POINT (27.4853889 -11.6999167)"	points	-11.6999167	27.4853889	"1197334827"		school	Ecole primaire Nyota Ya Taifa														GPS		2010/04/21		www.rgc.cd				
"POINT (26.9599167 -10.94325)"	points	-10.94325	26.9599167	"1197334857"		school	Ecole primaire Songa Songa														GPS		2010/04/21		www.rgc.cd				
"POINT (19.055 3.7771667)"	points	3.7771667	19.055	"1207660242"		school	Ecole primaire Lua Bolo														GPS		2010/04/21		www.rgc.cd				
"POINT (18.2747803 0.0513948)"	points	0.0513948	18.2747803	"1207660247"		school	EP Lisanga														GPS				www.rgc.cd				
"POINT (18.7921944 4.3442222)"	points	4.3442222	18.7921944	"1207660266"		school	Ecole primaire Mole														GPS		2010/04/21		www.rgc.cd				
"POINT (18.7736111 3.7206667)"	points	3.7206667	18.7736111	"1207660268"		school	Ecole primaire Ngombe Poswa														GPS		2010/04/21		www.rgc.cd				
"POINT (18.2820391 -0.7884922)"	points	-0.7884922	18.2820391	"1207660273"		school	Ecole primaire Mpenda Moheli														GPS		2010/04/21		www.rgc.cd				
"POINT (18.3166368 0.0105446)"	points	0.0105446	18.3166368	"1207660285"		school	EP Nsongwatala														GPS		2010/04/21		www.rgc.cd				
"POINT (19.2933333 3.2242778)"	points	3.2242778	19.2933333	"1207660289"		school	Ecole primaire Bogbadono														GPS		2010/04/21		www.rgc.cd				
"POINT (18.14175 -0.8315833)"	points	-0.8315833	18.14175	"1207660301"		school	Ecole primaire Bokandja														GPS		2010/04/21		www.rgc.cd				
"POINT (18.2036111 -0.0222222)"	points	-0.0222222	18.2036111	"1207660304"		school	Ecole primaire Lolango														GPS		2010/04/21		www.rgc.cd				
"POINT (18.2873733 -0.7645206)"	points	-0.7645206	18.2873733	"1207660310"		school	EP Toyokana														GPS		2010/04/21		www.rgc.cd				
"POINT (18.2752816 0.0311134)"	points	0.0311134	18.2752816	"1207660333"		school	EP2 Salongo														GPS				www.rgc.cd				
"POINT (19.4068889 3.3236944)"	points	3.3236944	19.4068889	"1207660336"		school	Ecole primaire Kpindima														GPS		2010/04/21		www.rgc.cd				
"POINT (18.2654281 0.045843)"	points	0.045843	18.2654281	"1207660343"		school	EP Bokombondji														GPS		2010/04/21		www.rgc.cd				
"POINT (18.1848708 -0.8299891)"	points	-0.8299891	18.1848708	"1207660354"		school	EP Mpaha Epole														GPS		2010/04/21		www.rgc.cd				
"POINT (18.169366 -0.0657524)"	points	-0.0657524	18.169366	"1207660358"		school	EP Ekofo														GPS		2010/04/21		www.rgc.cd				
"POINT (19.3518611 2.9751389)"	points	2.9751389	19.3518611	"1207660372"		school	Ecole primaire Nguvale														GPS		2010/04/21		www.rgc.cd				
"POINT (18.3269081 -0.0099839)"	points	-0.0099839	18.3269081	"1207660378"		school	Ecole primaire Ikengo														GPS		2010/04/21		www.rgc.cd				
"POINT (18.6278682 -1.0289311)"	points	-1.0289311	18.6278682	"1207660384"		school	EP Mpiko														GPS		2010/04/21		www.rgc.cd				
"POINT (18.2477778 0.0477778)"	points	0.0477778	18.2477778	"1207660403"		school	Ecole primaire Papa Diangenda														GPS		2010/04/21		www.rgc.cd				
"POINT (18.6379008 -1.0191885)"	points	-1.0191885	18.6379008	"1207660409"		school	EP Mbongo Buyombo														GPS		2010/04/21		www.rgc.cd				
"POINT (18.1271219 -0.8266213)"	points	-0.8266213	18.1271219	"1207660418"		school	Ecole primaire Bwalanga														GPS		2010/04/21		www.rgc.cd				
"POINT (19.7898611 3.25725)"	points	3.25725	19.7898611	"1207660425"		school	Ecole primaire Maman Yanga														GPS		2010/04/21		www.rgc.cd				
"POINT (18.2644444 -0.0433333)"	points	-0.0433333	18.2644444	"1207660428"		school	Ecole primaire Ekof'ekema 2														GPS		2010/04/21		www.rgc.cd				
"POINT (19.2439722 3.1757778)"	points	3.1757778	19.2439722	"1207660445"		school	Ecole primaire Talasa														GPS		2010/04/21		www.rgc.cd				
"POINT (18.1765274 -0.8338388)"	points	-0.8338388	18.1765274	"1207660450"		school	EP Besenge														GPS		2010/04/21		www.rgc.cd				
"POINT (18.3274462 0.0102642)"	points	0.0102642	18.3274462	"1207660455"		school	Ecole primaire Etoko														GPS		2010/04/21		www.rgc.cd				
"POINT (19.6926389 3.2409167)"	points	3.2409167	19.6926389	"1207660473"		school	Ecole primaire Sembi														GPS		2010/04/21		www.rgc.cd				
"POINT (18.2505451 0.0344289)"	points	0.0344289	18.2505451	"1207660479"		school	EP2 Mopepe														GPS				www.rgc.cd				
"POINT (18.5932282 4.3482184)"	points	4.3482184	18.5932282	"1207660492"		school	Ecole primaire Nika														GPS		2010/04/21		www.rgc.cd				
"POINT (18.6666613 -0.8180582)"	points	-0.8180582	18.6666613	"1207660521"		school	EP Itemanonga														"RGC; USAID"				www.rgc.cd				
"POINT (19.8211389 3.31875)"	points	3.31875	19.8211389	"1207660550"		school	Ecole primaire Bodigia														GPS		2010/04/21		www.rgc.cd				
"POINT (18.2644444 0.0433333)"	points	0.0433333	18.2644444	"1207660553"		school	Ecole primaire Ekof'ekema 1														GPS		2010/04/21		www.rgc.cd				
"POINT (18.6205 -1.0725556)"	points	-1.0725556	18.6205	"1207660563"		school	Ecole primaire Nzembenga														GPS		2010/04/21		www.rgc.cd				
"POINT (18.2321524 -0.7537476)"	points	-0.7537476	18.2321524	"1207660580"		school	Ecole primaire Liyombo Mpenda														GPS		2010/04/21		www.rgc.cd				
"POINT (18.1370195 -0.1255878)"	points	-0.1255878	18.1370195	"1207660585"		school	Ecole primaire Eanga														GPS		2010/04/21		www.rgc.cd				
"POINT (25.5308889 0.1960556)"	points	0.1960556	25.5308889	"1207666051"		school	Ecole primaire Wanie-rukula														GPS		2010/04/21		www.rgc.cd				
"POINT (25.1919167 0.8763333)"	points	0.8763333	25.1919167	"1207666060"		school	Ecole primaire Bayangene I														GPS		2010/04/21		www.rgc.cd				
"POINT (25.5202778 0.1967778)"	points	0.1967778	25.5202778	"1207666069"		school	Ecole primaire Tomibikisa														GPS		2010/04/21		www.rgc.cd				
"POINT (25.1928611 0.8794722)"	points	0.8794722	25.1928611	"1207666091"		school	Ecole primaire Bayangene II														GPS		2010/04/21		www.rgc.cd				
"POINT (25.3209722 -0.2380278)"	points	-0.2380278	25.3209722	"1207666097"		school	Ecole primaire Ndjale														GPS		2010/04/21		www.rgc.cd				
"POINT (29.2848243 0.0947622)"	points	0.0947622	29.2848243	"1207686205"		school	Ecole secondaire Inst Matanda														GPS		2009/05/16		www.rgc.cd				
"POINT (29.27315 0.36742)"	points	0.36742	29.27315	"1207686236"		school	Ecole primaire Mambingi														GPS		2009/05/16		www.rgc.cd				
"POINT (29.308217 0.11665)"	points	0.11665	29.308217	"1207686249"		school	École primaire Kisuku / Limboro														GPS		2009/05/16		www.rgc.cd				
"POINT (29.3189876 0.1174933)"	points	0.1174933	29.3189876	"1207686301"		school	Ecole primaire La Vérité														GPS		2009/05/16		www.rgc.cd				
"POINT (29.319333 0.1441)"	points	0.1441	29.319333	"1207686327"		school	Ecole secondaire Ngesse														GPS		2009/05/16		www.rgc.cd				
"POINT (29.20069 0.3231)"	points	0.3231	29.20069	"1207686335"		school	Ecole primaire Masambo														GPS		2009/05/16		www.rgc.cd				
"POINT (29.3194718 0.0919682)"	points	0.0919682	29.3194718	"1207686358"		school	Ecole secondaire Vuhika														GPS		2009/05/16		www.rgc.cd				
"POINT (29.27552 0.25965)"	points	0.25965	29.27552	"1207686375"		school	Ecole primaire Malepe														GPS		2009/05/16		www.rgc.cd				
"POINT (29.329817 0.131383)"	points	0.131383	29.329817	"1207686385"		school	Ecole primaire Teule														GPS		2009/05/16		www.rgc.cd				
"POINT (29.309517 0.103917)"	points	0.103917	29.309517	"1207686406"		school	Ecole primaire Katwa														GPS		2009/05/16		www.rgc.cd				
"POINT (29.316928 0.1599479)"	points	0.1599479	29.316928	"1207686421"		school	Ecole primaire Munimba														GPS		2009/05/16		www.rgc.cd				
"POINT (29.3122099 0.0951101)"	points	0.0951101	29.3122099	"1207686433"		school	Ecole primaire Kirindera														GPS		2009/05/16		www.rgc.cd				
"POINT (29.306033 0.097883)"	points	0.097883	29.306033	"1207686478"		school	Ecole secondaire Inst Nderembi														GPS		2009/05/16		www.rgc.cd				
"POINT (29.3354654 0.1454052)"	points	0.1454052	29.3354654	"1207686487"		school	Ecole primaire Bulengera														GPS		2009/05/16		www.rgc.cd				
"POINT (29.18608 0.35778)"	points	0.35778	29.18608	"1207686500"		school	Ecole primaire Mashua														GPS		2009/05/16		www.rgc.cd				
"POINT (29.3011622 0.1209349)"	points	0.1209349	29.3011622	"1207686510"		school	École primaire Masiki														GPS		2009/05/16		www.rgc.cd				
"POINT (29.293783 0.128133)"	points	0.128133	29.293783	"1207686538"		school	École primaire et secondaire Petits Génies														GPS		2009/05/16		www.rgc.cd				
"POINT (29.3062283 0.0747606)"	points	0.0747606	29.3062283	"1207686544"		school	Ecole primaire et secondaire Vighole														GPS		2009/05/16		www.rgc.cd				
"POINT (29.31015 0.1476)"	points	0.1476	29.31015	"1207686561"		school	Ecole primaire Muchanga														GPS		2009/05/16		www.rgc.cd				
"POINT (29.9880833 1.1291944)"	points	1.1291944	29.9880833	"1207686567"		school	Kamatsi Mkb														GPS		2008/11/07		www.rgc.cd				
"POINT (29.2965712 0.1263399)"	points	0.1263399	29.2965712	"1207686576"		school	École Primaire et Secondaire Wapole/ Enungo														GPS		2009/05/16		www.rgc.cd				
"POINT (29.308383 0.093683)"	points	0.093683	29.308383	"1207686591"		school	Ecole secondaire Mumbo														GPS		2009/05/16		www.rgc.cd				
"POINT (29.317383 0.145)"	points	0.145	29.317383	"1207686601"		school	Ecole secondaire Mont Carmel														GPS		2009/05/16		www.rgc.cd				
"POINT (29.2828 0.09912)"	points	0.09912	29.2828	"1207686630"		school	Ecole primaire et secondaire Mgr Melchicedec														GPS		2009/05/16		www.rgc.cd				
"POINT (29.23282 0.25937)"	points	0.25937	29.23282	"1207686652"		school	Ecole primaire Bubanda														GPS		2009/05/16		www.rgc.cd				
"POINT (29.3005668 0.1554495)"	points	0.1554495	29.3005668	"1207686654"		school	Ecole secondaire Cbca Kikyo														GPS		2009/05/16		www.rgc.cd				
"POINT (29.295667 0.126567)"	points	0.126567	29.295667	"1207686661"		school	École primaire et secondaire Makarengo														GPS		2009/05/16		www.rgc.cd				
"POINT (29.18553 0.3592)"	points	0.3592	29.18553	"1207686677"		school	Ecole primaire et secondaire Mashua														GPS		2009/05/16		www.rgc.cd				
"POINT (29.299967 0.10595)"	points	0.10595	29.299967	"1207686681"		school	École primaire Mahero														GPS		2009/05/16		www.rgc.cd				
"POINT (29.322117 0.121717)"	points	0.121717	29.322117	"1207686703"		school	Ecole secondaire Inst Hangi														GPS		2009/05/16		www.rgc.cd				
"POINT (29.311283 0.128667)"	points	0.128667	29.311283	"1207686710"		school	École secondaire Emmanuel														GPS		2009/05/16		www.rgc.cd				
"POINT (29.3121389 0.6108333)"	points	0.6108333	29.3121389	"1207686713"		school	Ecole primaire Masimbembe														GPS		2010/04/21		www.rgc.cd				
"POINT (29.31122 0.0964801)"	points	0.0964801	29.31122	"1207686744"		school	Ecole secondaire Lycée Utamaduni														GPS		2009/05/16		www.rgc.cd				
"POINT (29.299717 0.087717)"	points	0.087717	29.299717	"1207686756"		university	Universite Divina Gloria														GPS		2009/05/16		www.rgc.cd				
"POINT (30.469903 1.8449725)"	points	1.8449725	30.469903	"1207686766"		school	Ita Pimbo														GPS		2009/09/09		www.rgc.cd				
"POINT (29.4132222 0.6794444)"	points	0.6794444	29.4132222	"1207686789"		school	Ecole primaire Maliese														GPS		2010/04/21		www.rgc.cd				
"POINT (29.24796 0.32256)"	points	0.32256	29.24796	"1207686794"		school	Ecole primaire Kyavisogho														GPS		2009/05/16		www.rgc.cd				
"POINT (29.30575 0.106317)"	points	0.106317	29.30575	"1207686809"		school	École primaire Huruma														GPS		2009/05/16		www.rgc.cd				
"POINT (29.25541 0.26545)"	points	0.26545	29.25541	"1207686813"		school	Ecole secondaire Kanyihunga														GPS		2009/05/16		www.rgc.cd				
"POINT (29.3338 0.105567)"	points	0.105567	29.3338	"1207686834"		school	Ecole primaire Kisoko														GPS		2009/05/16		www.rgc.cd				
"POINT (30.0348611 1.1802778)"	points	1.1802778	30.0348611	"1207686878"		school	Matafu														GPS		2008/11/04		www.rgc.cd				
"POINT (29.299117 0.139583)"	points	0.139583	29.299117	"1207686879"		school	École primaire et secondaire Ep Nyuki & Inst. Malkia Wa Mbingu														GPS		2009/05/16		www.rgc.cd				
"POINT (29.312017 0.096067)"	points	0.096067	29.312017	"1207686917"		school	Ecole primaire Kavisa														GPS		2009/05/16		www.rgc.cd				
"POINT (29.2965257 0.1617959)"	points	0.1617959	29.2965257	"1207686963"		school	Ecole primaire et secondaire Mihake														GPS		2009/05/16		www.rgc.cd				
"POINT (29.29879 0.34538)"	points	0.34538	29.29879	"1207686965"		school	Ecole primaire Quinze														GPS		2009/05/16		www.rgc.cd				
"POINT (29.3173891 0.1588669)"	points	0.1588669	29.3173891	"1207686991"		school	Ecole secondaire Nuru														GPS		2009/05/16		www.rgc.cd				
"POINT (29.29955 0.087567)"	points	0.087567	29.29955	"1207686997"		school	Ecole secondaire Inst Vukaka														GPS		2009/05/16		www.rgc.cd				
"POINT (29.294386 0.132114)"	points	0.132114	29.294386	"1207687008"		school	École primaire Vungi														GPS		2009/05/16		www.rgc.cd				
"POINT (29.284722 0.0951351)"	points	0.0951351	29.284722	"1207687016"		school	Ecole primaire Matanda														GPS		2009/05/16		www.rgc.cd				
"POINT (29.244533 0.238533)"	points	0.238533	29.244533	"1207687022"		school	Ecole primaire Misevere														GPS		2009/05/16		www.rgc.cd				
